text_id,aspect,evidence_span,polarity,confidence,model,latency_ms
14,عمال النظافة,عمال النظافة,Negative,0.9825,pyabsa-multilingual,48264
16,place,place,Positive,0.998,pyabsa-multilingual,48264
17,فندق,فندق,Negative,0.997,pyabsa-multilingual,48264
17,المجاري,المجاري,Negative,0.9969,pyabsa-multilingual,48264
18,Place,Place,Positive,0.9986,pyabsa-multilingual,48264
19,حديقة,حديقة,Positive,0.9985,pyabsa-multilingual,48264
20,عميل,عميل,Positive,0.9989,pyabsa-multilingual,48264
21,staff,staff,Negative,0.8632,pyabsa-multilingual,48264
21,الموظفين,الموظفين,Negative,0.9595,pyabsa-multilingual,48264
22,موقع,موقع,Negative,0.6386,pyabsa-multilingual,48264
23,فندق,فندق,Positive,0.9972,pyabsa-multilingual,48264
23,مميز,مميز,Positive,0.995,pyabsa-multilingual,48264
23,البحر,البحر,Positive,0.9423,pyabsa-multilingual,48264
23,الاسعار,الاسعار,Positive,0.9599,pyabsa-multilingual,48264
23,النظافه,النظافه,Positive,0.9868,pyabsa-multilingual,48264
24,شواطئ,شواطئ,Positive,0.9984,pyabsa-multilingual,48264
25,المكان,المكان,Positive,0.9903,pyabsa-multilingual,48264
25,المطعم,المطعم,Neutral,0.6761,pyabsa-multilingual,48264
26,place,place,Positive,0.9874,pyabsa-multilingual,48264
26,parking,parking,Positive,0.5536,pyabsa-multilingual,48264
27,مكان,مكان,Negative,0.9889,pyabsa-multilingual,48264
28,برد,برد,Negative,0.9713,pyabsa-multilingual,48264
29,نضافة,نضافة,Positive,0.9989,pyabsa-multilingual,48264
29,سعر,سعر,Positive,0.9989,pyabsa-multilingual,48264
29,خدمااااات,خدمااااات,Positive,0.9989,pyabsa-multilingual,48264
30,مياة,مياة,Negative,0.9945,pyabsa-multilingual,48264
30,مغلق,مغلق,Negative,0.9912,pyabsa-multilingual,48264
31,الخدمات,الخدمات,Positive,0.9975,pyabsa-multilingual,48264
31,القائمين,القائمين,Positive,0.9891,pyabsa-multilingual,48264
32,فندق,فندق,Positive,0.9949,pyabsa-multilingual,48264
33,المساج,المساج,Positive,0.5708,pyabsa-multilingual,48264
34,اداره,اداره,Positive,0.9769,pyabsa-multilingual,48264
34,عامل النظافه,عامل النظافه,Positive,0.5734,pyabsa-multilingual,48264
35,ممرات,ممرات,Positive,0.9146,pyabsa-multilingual,48264
35,براميل للمهملات,براميل للمهملات,Positive,0.8087,pyabsa-multilingual,48264
35,للاستراحة,للاستراحة,Positive,0.6763,pyabsa-multilingual,48264
38,place,place,Positive,0.9959,pyabsa-multilingual,48264
39,وادي,وادي,Negative,0.9971,pyabsa-multilingual,48264
40,مكان,مكان,Positive,0.9988,pyabsa-multilingual,48264
41,مكان,مكان,Positive,0.9839,pyabsa-multilingual,48264
41,ما,ما,Negative,0.9914,pyabsa-multilingual,48264
42,lights,lights,Negative,0.9918,pyabsa-multilingual,48264
43,فندق,فندق,Positive,0.9984,pyabsa-multilingual,48264
43,العمل محترم,العمل محترم,Positive,0.9985,pyabsa-multilingual,48264
43,موظف الاستقبال,موظف الاستقبال,Positive,0.9987,pyabsa-multilingual,48264
43,خدمة,خدمة,Positive,0.9961,pyabsa-multilingual,48264
46,مكان,مكان,Positive,0.9989,pyabsa-multilingual,48264
47,الاستقبال,الاستقبال,Positive,0.9987,pyabsa-multilingual,48264
50,شاطئ,شاطئ,Positive,0.9942,pyabsa-multilingual,48264
50,مطاعم,مطاعم,Negative,0.9909,pyabsa-multilingual,48264
52,المكان,المكان,Positive,0.9981,pyabsa-multilingual,48264
53,رااااااائع,رااااااائع,Positive,0.9988,pyabsa-multilingual,48264
55,اداره,اداره,Negative,0.9965,pyabsa-multilingual,48264
55,مكان,مكان,Negative,0.9968,pyabsa-multilingual,48264
56,مول,مول,Positive,0.9985,pyabsa-multilingual,48264
60,الحدائق,الحدائق,Positive,0.9981,pyabsa-multilingual,48264
62,الفنادق,الفنادق,Positive,0.9988,pyabsa-multilingual,48264
63,فندق,فندق,Positive,0.9964,pyabsa-multilingual,48264
63,جيده,جيده,Positive,0.779,pyabsa-multilingual,48264
65,فندق,فندق,Positive,0.9986,pyabsa-multilingual,48264
65,الغرفة,الغرفة,Positive,0.9987,pyabsa-multilingual,48264
65,للمطعم للمواقف للخدمات للموظفين للعماله,للمطعم للمواقف للخدمات للموظفين للعماله,Positive,0.9988,pyabsa-multilingual,48264
66,استقبالكم,استقبالكم,Positive,0.9989,pyabsa-multilingual,48264
69,للعوائل,للعوائل,Positive,0.9986,pyabsa-multilingual,48264
71,لك,لك,Positive,0.9982,pyabsa-multilingual,48264
72,مطاعم,مطاعم,Negative,0.9959,pyabsa-multilingual,48264
73,أسعاره,أسعاره,Negative,0.9905,pyabsa-multilingual,48264
74,الصيانه,الصيانه,Negative,0.9594,pyabsa-multilingual,48264
75,بنده,بنده,Negative,0.989,pyabsa-multilingual,48264
77,الفندق,الفندق,Positive,0.9987,pyabsa-multilingual,48264
77,مميز,مميز,Positive,0.9987,pyabsa-multilingual,48264
81,شبابيه,شبابيه,Negative,0.9968,pyabsa-multilingual,48264
82,رائعه,رائعه,Positive,0.9989,pyabsa-multilingual,48264
83,مول,مول,Positive,0.8917,pyabsa-multilingual,48264
83,مطاعم,مطاعم,Positive,0.6803,pyabsa-multilingual,48264
84,فندق,فندق,Positive,0.9989,pyabsa-multilingual,48264
86,المكان,المكان,Positive,0.9828,pyabsa-multilingual,48264
86,قليله,قليله,Negative,0.9868,pyabsa-multilingual,48264
87,موظفات,موظفات,Positive,0.9987,pyabsa-multilingual,48264
88,تعامل,تعامل,Positive,0.9908,pyabsa-multilingual,48264
89,السودة,السودة,Positive,0.9987,pyabsa-multilingual,48264
90,الحدائق,الحدائق,Positive,0.9766,pyabsa-multilingual,48264
90,الراقصه,الراقصه,Positive,0.9925,pyabsa-multilingual,48264
90,مطاعم,مطاعم,Positive,0.9919,pyabsa-multilingual,48264
90,متنوعه,متنوعه,Positive,0.9896,pyabsa-multilingual,48264
90,البوابات,البوابات,Positive,0.9837,pyabsa-multilingual,48264
90,حمامات,حمامات,Positive,0.9675,pyabsa-multilingual,48264
90,العاب الاطفال,العاب الاطفال,Positive,0.9636,pyabsa-multilingual,48264
91,خدمة,خدمة,Positive,0.997,pyabsa-multilingual,48264
92,مسطحات,مسطحات,Positive,0.9935,pyabsa-multilingual,48264
92,دائمه،،دورات مياه,دائمه،،دورات مياه,Positive,0.997,pyabsa-multilingual,48264
93,متحف,متحف,Positive,0.9979,pyabsa-multilingual,48264
94,قلعة مارد,قلعة مارد,Positive,0.9939,pyabsa-multilingual,48264
94,موقع,موقع,Positive,0.9976,pyabsa-multilingual,48264
94,قلعة زعبل,قلعة زعبل,Positive,0.9976,pyabsa-multilingual,48264
95,القهوة,القهوة,Negative,0.876,pyabsa-multilingual,48264
95,الجلسات,الجلسات,Negative,0.9178,pyabsa-multilingual,48264
95,غير,غير,Negative,0.921,pyabsa-multilingual,48264
97,متعددة,متعددة,Positive,0.9988,pyabsa-multilingual,48264
98,السحب,السحب,Positive,0.6703,pyabsa-multilingual,48264
99,منتزه,منتزه,Neutral,0.9832,pyabsa-multilingual,48264
99,النافورة,النافورة,Negative,0.9918,pyabsa-multilingual,48264
99,الشلال,الشلال,Negative,0.9901,pyabsa-multilingual,48264
99,حديقة,حديقة,Negative,0.9828,pyabsa-multilingual,48264
0,كورنيش,كورنيش,Positive,0.9987,pyabsa-multilingual,45108
2,فندق,فندق,Positive,0.9964,pyabsa-multilingual,45108
2,الموقع,الموقع,Positive,0.8771,pyabsa-multilingual,45108
2,الفطور,الفطور,Negative,0.9571,pyabsa-multilingual,45108
3,بوفيه,بوفيه,Positive,0.9466,pyabsa-multilingual,45108
4,مكان,مكان,Positive,0.9907,pyabsa-multilingual,45108
4,الخدمات,الخدمات,Negative,0.968,pyabsa-multilingual,45108
4,الجلسات,الجلسات,Negative,0.9241,pyabsa-multilingual,45108
4,مواقف السيارات,مواقف السيارات,Negative,0.917,pyabsa-multilingual,45108
5,المكان,المكان,Positive,0.995,pyabsa-multilingual,45108
5,اسعارها,اسعارها,Positive,0.9861,pyabsa-multilingual,45108
7,مكان,مكان,Positive,0.9988,pyabsa-multilingual,45108
10,الاودية,الاودية,Neutral,0.7478,pyabsa-multilingual,45108
12,فخامة,فخامة,Positive,0.9951,pyabsa-multilingual,45108
13,التجربة,التجربة,Positive,0.9986,pyabsa-multilingual,45108
15,اهالي,اهالي,Positive,0.9982,pyabsa-multilingual,45108
15,ممتعه,ممتعه,Positive,0.9975,pyabsa-multilingual,45108
15,الاستقبال تسمعها,الاستقبال تسمعها,Positive,0.9925,pyabsa-multilingual,45108
16,بركان,بركان,Positive,0.9973,pyabsa-multilingual,45108
17,الاستقبال,الاستقبال,Negative,0.5179,pyabsa-multilingual,45108
20,الفنادق,الفنادق,Positive,0.9986,pyabsa-multilingual,45108
21,مكان,مكان,Positive,0.9989,pyabsa-multilingual,45108
22,واجهههة,واجهههة,Positive,0.9977,pyabsa-multilingual,45108
24,الخدمات,الخدمات,Negative,0.9939,pyabsa-multilingual,45108
25,الخدمة,الخدمة,Positive,0.9984,pyabsa-multilingual,45108
25,موظفة الاستقبال,موظفة الاستقبال,Positive,0.9984,pyabsa-multilingual,45108
25,العامله,العامله,Positive,0.9983,pyabsa-multilingual,45108
26,تعامل,تعامل,Positive,0.9988,pyabsa-multilingual,45108
26,ممتازه,ممتازه,Positive,0.9989,pyabsa-multilingual,45108
27,منزة,منزة,Positive,0.9987,pyabsa-multilingual,45108
28,مكان,مكان,Positive,0.691,pyabsa-multilingual,45108
30,شواطئه,شواطئه,Positive,0.9983,pyabsa-multilingual,45108
30,أهله,أهله,Positive,0.9986,pyabsa-multilingual,45108
31,place,place,Positive,0.9984,pyabsa-multilingual,45108
31,stay,stay,Positive,0.9981,pyabsa-multilingual,45108
31,eating,eating,Positive,0.9985,pyabsa-multilingual,45108
32,Hotel,Hotel,Positive,0.9989,pyabsa-multilingual,45108
33,القدم,القدم,Negative,0.997,pyabsa-multilingual,45108
33,غرفة,غرفة,Negative,0.997,pyabsa-multilingual,45108
34,beach,beach,Positive,0.9984,pyabsa-multilingual,45108
35,المكان,المكان,Positive,0.9709,pyabsa-multilingual,45108
36,place,place,Positive,0.6249,pyabsa-multilingual,45108
37,تعامل موقع,تعامل موقع,Positive,0.9988,pyabsa-multilingual,45108
38,صرح,صرح,Positive,0.9969,pyabsa-multilingual,45108
38,مجمع مطاعم,مجمع مطاعم,Positive,0.9972,pyabsa-multilingual,45108
38,ساحة,ساحة,Positive,0.9924,pyabsa-multilingual,45108
39,الاسعار,الاسعار,Negative,0.9964,pyabsa-multilingual,45108
40,park,park,Positive,0.9978,pyabsa-multilingual,45108
41,موقعه,موقعه,Positive,0.9982,pyabsa-multilingual,45108
41,فيه,فيه,Positive,0.9972,pyabsa-multilingual,45108
42,زراعية,زراعية,Negative,0.9969,pyabsa-multilingual,45108
42,عذبه,عذبه,Negative,0.9957,pyabsa-multilingual,45108
43,رسوم,رسوم,Negative,0.9905,pyabsa-multilingual,45108
44,ادارة,ادارة,Negative,0.9971,pyabsa-multilingual,45108
45,توجوبان,توجوبان,Positive,0.9987,pyabsa-multilingual,45108
46,مواقف,مواقف,Negative,0.9963,pyabsa-multilingual,45108
51,قهوتكم,قهوتكم,Positive,0.9795,pyabsa-multilingual,45108
51,قهوة,قهوة,Negative,0.9644,pyabsa-multilingual,45108
51,جوز الهند,جوز الهند,Negative,0.9836,pyabsa-multilingual,45108
52,الاماكن,الاماكن,Positive,0.9842,pyabsa-multilingual,45108
52,اسعارهم مطاعم,اسعارهم مطاعم,Negative,0.7882,pyabsa-multilingual,45108
52,المسجد,المسجد,Positive,0.5595,pyabsa-multilingual,45108
52,كامل,كامل,Positive,0.7319,pyabsa-multilingual,45108
53,area,area,Positive,0.9762,pyabsa-multilingual,45108
54,مكان,مكان,Positive,0.9953,pyabsa-multilingual,45108
54,المكان,المكان,Positive,0.9981,pyabsa-multilingual,45108
55,موقعة,موقعة,Positive,0.8053,pyabsa-multilingual,45108
56,شقق,شقق,Positive,0.9965,pyabsa-multilingual,45108
56,معقوله,معقوله,Positive,0.9956,pyabsa-multilingual,45108
57,لوحات,لوحات,Negative,0.9965,pyabsa-multilingual,45108
61,Public,Public,Neutral,0.9828,pyabsa-multilingual,45108
61,centre,centre,Neutral,0.6893,pyabsa-multilingual,45108
62,المكان,المكان,Positive,0.9892,pyabsa-multilingual,45108
62,الخدمات,الخدمات,Positive,0.9969,pyabsa-multilingual,45108
64,مكان,مكان,Positive,0.9983,pyabsa-multilingual,45108
65,مغلقة,مغلقة,Negative,0.9969,pyabsa-multilingual,45108
68,حديقة,حديقة,Positive,0.9984,pyabsa-multilingual,45108
72,الغرفة,الغرفة,Negative,0.9966,pyabsa-multilingual,45108
74,فندق,فندق,Positive,0.9987,pyabsa-multilingual,45108
74,ممتاز,ممتاز,Positive,0.9989,pyabsa-multilingual,45108
75,place,place,Positive,0.9986,pyabsa-multilingual,45108
77,hike,hike,Positive,0.8468,pyabsa-multilingual,45108
77,camping,camping,Neutral,0.8701,pyabsa-multilingual,45108
78,site,site,Positive,0.9974,pyabsa-multilingual,45108
79,فندق,فندق,Positive,0.9987,pyabsa-multilingual,45108
81,الفندق,الفندق,Positive,0.9929,pyabsa-multilingual,45108
81,خدمة العملاء,خدمة العملاء,Positive,0.7431,pyabsa-multilingual,45108
82,مطاحن,مطاحن,Positive,0.958,pyabsa-multilingual,45108
82,اجواد,اجواد,Positive,0.9689,pyabsa-multilingual,45108
82,البن,البن,Positive,0.9083,pyabsa-multilingual,45108
83,city,city,Positive,0.9987,pyabsa-multilingual,45108
85,متحف,متحف,Positive,0.9988,pyabsa-multilingual,45108
88,مكان,مكان,Negative,0.9643,pyabsa-multilingual,45108
88,بنزين,بنزين,Negative,0.9921,pyabsa-multilingual,45108
92,الاهتمام,الاهتمام,Negative,0.9971,pyabsa-multilingual,45108
93,مكان,مكان,Positive,0.9978,pyabsa-multilingual,45108
96,الاهتمام,الاهتمام,Negative,0.9971,pyabsa-multilingual,45108
97,الين,الين,Negative,0.9969,pyabsa-multilingual,45108
98,picnic place,picnic place,Positive,0.9752,pyabsa-multilingual,45108
0,place,place,Positive,0.9963,pyabsa-multilingual,44912
0,supermarket,supermarket,Positive,0.9851,pyabsa-multilingual,44912
1,renovating,renovating,Neutral,0.9681,pyabsa-multilingual,44912
2,مكان,مكان,Positive,0.9987,pyabsa-multilingual,44912
4,متحف,متحف,Positive,0.9979,pyabsa-multilingual,44912
7,وجهة سياحية,وجهة سياحية,Positive,0.9793,pyabsa-multilingual,44912
7,تذكرة الدخول,تذكرة الدخول,Negative,0.9789,pyabsa-multilingual,44912
9,. .,. .,Positive,0.9979,pyabsa-multilingual,44912
9,five stars,five stars,Positive,0.9984,pyabsa-multilingual,44912
14,المنظر,المنظر,Positive,0.7811,pyabsa-multilingual,44912
14,الخدمات,الخدمات,Negative,0.9618,pyabsa-multilingual,44912
15,ذبائحهم,ذبائحهم,Positive,0.9839,pyabsa-multilingual,44912
15,الخدمة,الخدمة,Negative,0.7795,pyabsa-multilingual,44912
19,منتزه الأحساء,منتزه الأحساء,Positive,0.998,pyabsa-multilingual,44912
19,الطبيعه,الطبيعه,Positive,0.998,pyabsa-multilingual,44912
19,الأهالي,الأهالي,Positive,0.9936,pyabsa-multilingual,44912
20,place,place,Positive,0.9901,pyabsa-multilingual,44912
20,parking,parking,Negative,0.7526,pyabsa-multilingual,44912
20,garden,garden,Positive,0.8956,pyabsa-multilingual,44912
22,الخلطة,الخلطة,Positive,0.9975,pyabsa-multilingual,44912
23,شاطئ,شاطئ,Positive,0.9985,pyabsa-multilingual,44912
23,اجهزة شواء، دش,اجهزة شواء، دش,Positive,0.9978,pyabsa-multilingual,44912
24,place,place,Positive,0.9983,pyabsa-multilingual,44912
25,فندق,فندق,Positive,0.9987,pyabsa-multilingual,44912
25,موقع,موقع,Positive,0.9987,pyabsa-multilingual,44912
25,البحر تعامل,البحر تعامل,Positive,0.9989,pyabsa-multilingual,44912
28,منتزه,منتزه,Positive,0.9979,pyabsa-multilingual,44912
30,مكان,مكان,Positive,0.9989,pyabsa-multilingual,44912
34,جبل القارة,جبل القارة,Positive,0.9935,pyabsa-multilingual,44912
34,الأستكشاف,الأستكشاف,Positive,0.9551,pyabsa-multilingual,44912
34,سعر,سعر,Positive,0.6168,pyabsa-multilingual,44912
35,مكان,مكان,Positive,0.9872,pyabsa-multilingual,44912
35,قرب,قرب,Negative,0.9462,pyabsa-multilingual,44912
36,شاطي,شاطي,Positive,0.9882,pyabsa-multilingual,44912
36,للخدمات,للخدمات,Negative,0.9918,pyabsa-multilingual,44912
37,الأسعار,الأسعار,Negative,0.9963,pyabsa-multilingual,44912
38,منتزه,منتزه,Positive,0.9982,pyabsa-multilingual,44912
39,السينما,السينما,Positive,0.9985,pyabsa-multilingual,44912
40,الاستقبال,الاستقبال,Negative,0.9889,pyabsa-multilingual,44912
43,Park,Park,Positive,0.9979,pyabsa-multilingual,44912
44,موقع,موقع,Positive,0.966,pyabsa-multilingual,44912
46,الطريق,الطريق,Neutral,0.7293,pyabsa-multilingual,44912
47,مكان,مكان,Positive,0.9989,pyabsa-multilingual,44912
48,مكانها,مكانها,Positive,0.9985,pyabsa-multilingual,44912
49,حديقة,حديقة,Positive,0.9556,pyabsa-multilingual,44912
51,place,place,Positive,0.9938,pyabsa-multilingual,44912
51,lake,lake,Negative,0.9067,pyabsa-multilingual,44912
52,خضار,خضار,Positive,0.983,pyabsa-multilingual,44912
53,مكان,مكان,Positive,0.9988,pyabsa-multilingual,44912
54,place,place,Positive,0.9986,pyabsa-multilingual,44912
